Fecha de captura,Level A,Description level A,Level B,Description level B,Level C,Description level C,Test Function,Configuración,Primary Measurement,Sub Measurement 1,Sub Measurement 2,Sub Measurement 3,Sub Measurement 4,Sub Measurement 5,Sub Measurement 6,Remark,Notas,Activo,Orden de trabajo,ID de usuario,Número de modelo,Nombre de la herramienta,Número de serie
31 dic 1969 21:04:08,1,,2,,3,,Prueba de continuidad,N-PE,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,3,,Prueba de continuidad,N-PE,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,3,,Prueba de continuidad,L-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,3,,Prueba de continuidad,L-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,3,,Prueba de continuidad,L-N,0.27 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,3,,Prueba de continuidad,L-N,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,2,,Prueba de continuidad,N-PE,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,2,,Prueba de continuidad,N-PE,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,2,,Prueba de continuidad,L-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,2,,Prueba de continuidad,L-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,2,,Prueba de continuidad,L-N,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:08,1,,2,,2,,Prueba de continuidad,L-N,0.29 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:07,1,,2,,1,,Prueba de continuidad,N-PE,0.30 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:07,1,,2,,1,,Prueba de continuidad,N-PE,0.30 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:07,1,,2,,1,,Prueba de continuidad,L-PE,0.28 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:07,1,,2,,1,,Prueba de continuidad,L-PE,0.29 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:07,1,,2,,1,,Prueba de continuidad,L-N,0.30 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:07,1,,2,,1,,Prueba de continuidad,L-N,0.31 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.42 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.42 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.40 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.40 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.42 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.43 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.49 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.49 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.47 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.48 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.50 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.50 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.44 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.44 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.43 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.43 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.46 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.46 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.36 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.35 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.34 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.34 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.37 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.37 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.32 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.32 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.30 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.30 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.32 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.33 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,N-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.24 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-PE,0.24 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:06,1,,1,,6,,Prueba de continuidad,L-N,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.35 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.34 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.33 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.33 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.35 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.36 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.38 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.37 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.35 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.35 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.37 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.38 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.20 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.20 ohm,,,,,,,,,,,,,,
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.18 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.18 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.20 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.21 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,N-PE,0.25 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.23 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-PE,0.24 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:05,1,,1,,5,,Prueba de continuidad,L-N,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,5,,Prueba de continuidad,N-PE,0.21 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,5,,Prueba de continuidad,N-PE,0.21 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,5,,Prueba de continuidad,L-PE,0.18 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,5,,Prueba de continuidad,L-PE,0.18 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,5,,Prueba de continuidad,L-N,0.21 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,5,,Prueba de continuidad,L-N,0.21 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,N-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,N-PE,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,L-PE,0.23 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,L-PE,0.24 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,L-N,0.25 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,L-N,0.26 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,N-PE,0.76 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,N-PE,0.76 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,L-PE,0.77 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:04,1,,1,,4,,Prueba de continuidad,L-PE,0.77 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-N,0.78 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-N,0.78 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,N-PE,0.70 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,N-PE,0.70 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-PE,0.71 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-PE,0.51 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-N,0.72 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-N,0.72 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,N-PE,0.39 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,N-PE,0.39 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-PE,0.37 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-PE,0.38 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-N,0.49 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
31 dic 1969 21:04:03,1,,1,,4,,Prueba de continuidad,L-N,0.40 ohm,,,,,,,,,No asignado,,bernardoantoniod@gmail.com,FLUKE 1664FC,1664FC Prueba,4012368
